QuestionID,RespTxt,RespPct,QuestionTxt,QuestionNote,SubPopulation,ReleaseDate,SurveyOrg,SurveySponsor,SourceDoc,BegDate,EndDate,ExactDates,SampleDesc,SampleSize,IntMethod,StudyNote 
"USORC.072615.R12","Trump","12","And who would be your second choice (for the Republican presidential nomination in 2016)?...Jeb Bush, Ben Carson, Chris Christie, Ted Cruz, Carly Fiorina, Lindsey Graham, Mike Huckabee, Bobby Jindal, John Kasich, George Pataki, Rand Paul, Rick Perry, Marco Rubio, Rick Santorum, Donald Trump, Scott Walker, Jim Gilmore","* = less than .5%.","Asked of Republicans and Republican-leaning Independents","07/26/2015","ORC International","Cable News Network","CNN/ORC International Poll","07/22/2015","07/25/2015","Y","national adult","1017","telephone","The sample included 615 interviews among landline respondents and 402 interviews among cell phone respondents" 
"USORC.072615.R12","Bush","14","And who would be your second choice (for the Republican presidential nomination in 2016)?...Jeb Bush, Ben Carson, Chris Christie, Ted Cruz, Carly Fiorina, Lindsey Graham, Mike Huckabee, Bobby Jindal, John Kasich, George Pataki, Rand Paul, Rick Perry, Marco Rubio, Rick Santorum, Donald Trump, Scott Walker, Jim Gilmore","* = less than .5%.","Asked of Republicans and Republican-leaning Independents","07/26/2015","ORC International","Cable News Network","CNN/ORC International Poll","07/22/2015","07/25/2015","Y","national adult","1017","telephone","The sample included 615 interviews among landline respondents and 402 interviews among cell phone respondents" 
"USORC.072615.R12","Walker","9","And who would be your second choice (for the Republican presidential nomination in 2016)?...Jeb Bush, Ben Carson, Chris Christie, Ted Cruz, Carly Fiorina, Lindsey Graham, Mike Huckabee, Bobby Jindal, John Kasich, George Pataki, Rand Paul, Rick Perry, Marco Rubio, Rick Santorum, Donald Trump, Scott Walker, Jim Gilmore","* = less than .5%.","Asked of Republicans and Republican-leaning Independents","07/26/2015","ORC International","Cable News Network","CNN/ORC International Poll","07/22/2015","07/25/2015","Y","national adult","1017","telephone","The sample included 615 interviews among landline respondents and 402 interviews among cell phone respondents" 
"USORC.072615.R12","Rubio","11","And who would be your second choice (for the Republican presidential nomination in 2016)?...Jeb Bush, Ben Carson, Chris Christie, Ted Cruz, Carly Fiorina, Lindsey Graham, Mike Huckabee, Bobby Jindal, John Kasich, George Pataki, Rand Paul, Rick Perry, Marco Rubio, Rick Santorum, Donald Trump, Scott Walker, Jim Gilmore","* = less than .5%.","Asked of Republicans and Republican-leaning Independents","07/26/2015","ORC International","Cable News Network","CNN/ORC International Poll","07/22/2015","07/25/2015","Y","national adult","1017","telephone","The sample included 615 interviews among landline respondents and 402 interviews among cell phone respondents" 
"USORC.072615.R12","Cruz","7","And who would be your second choice (for the Republican presidential nomination in 2016)?...Jeb Bush, Ben Carson, Chris Christie, Ted Cruz, Carly Fiorina, Lindsey Graham, Mike Huckabee, Bobby Jindal, John Kasich, George Pataki, Rand Paul, Rick Perry, Marco Rubio, Rick Santorum, Donald Trump, Scott Walker, Jim Gilmore","* = less than .5%.","Asked of Republicans and Republican-leaning Independents","07/26/2015","ORC International","Cable News Network","CNN/ORC International Poll","07/22/2015","07/25/2015","Y","national adult","1017","telephone","The sample included 615 interviews among landline respondents and 402 interviews among cell phone respondents" 
"USORC.072615.R12","Paul","5","And who would be your second choice (for the Republican presidential nomination in 2016)?...Jeb Bush, Ben Carson, Chris Christie, Ted Cruz, Carly Fiorina, Lindsey Graham, Mike Huckabee, Bobby Jindal, John Kasich, George Pataki, Rand Paul, Rick Perry, Marco Rubio, Rick Santorum, Donald Trump, Scott Walker, Jim Gilmore","* = less than .5%.","Asked of Republicans and Republican-leaning Independents","07/26/2015","ORC International","Cable News Network","CNN/ORC International Poll","07/22/2015","07/25/2015","Y","national adult","1017","telephone","The sample included 615 interviews among landline respondents and 402 interviews among cell phone respondents" 
"USORC.072615.R12","Huckabee","9","And who would be your second choice (for the Republican presidential nomination in 2016)?...Jeb Bush, Ben Carson, Chris Christie, Ted Cruz, Carly Fiorina, Lindsey Graham, Mike Huckabee, Bobby Jindal, John Kasich, George Pataki, Rand Paul, Rick Perry, Marco Rubio, Rick Santorum, Donald Trump, Scott Walker, Jim Gilmore","* = less than .5%.","Asked of Republicans and Republican-leaning Independents","07/26/2015","ORC International","Cable News Network","CNN/ORC International Poll","07/22/2015","07/25/2015","Y","national adult","1017","telephone","The sample included 615 interviews among landline respondents and 402 interviews among cell phone respondents" 
"USORC.072615.R12","Carson","5","And who would be your second choice (for the Republican presidential nomination in 2016)?...Jeb Bush, Ben Carson, Chris Christie, Ted Cruz, Carly Fiorina, Lindsey Graham, Mike Huckabee, Bobby Jindal, John Kasich, George Pataki, Rand Paul, Rick Perry, Marco Rubio, Rick Santorum, Donald Trump, Scott Walker, Jim Gilmore","* = less than .5%.","Asked of Republicans and Republican-leaning Independents","07/26/2015","ORC International","Cable News Network","CNN/ORC International Poll","07/22/2015","07/25/2015","Y","national adult","1017","telephone","The sample included 615 interviews among landline respondents and 402 interviews among cell phone respondents" 
"USORC.072615.R12","Christie","2","And who would be your second choice (for the Republican presidential nomination in 2016)?...Jeb Bush, Ben Carson, Chris Christie, Ted Cruz, Carly Fiorina, Lindsey Graham, Mike Huckabee, Bobby Jindal, John Kasich, George Pataki, Rand Paul, Rick Perry, Marco Rubio, Rick Santorum, Donald Trump, Scott Walker, Jim Gilmore","* = less than .5%.","Asked of Republicans and Republican-leaning Independents","07/26/2015","ORC International","Cable News Network","CNN/ORC International Poll","07/22/2015","07/25/2015","Y","national adult","1017","telephone","The sample included 615 interviews among landline respondents and 402 interviews among cell phone respondents" 
"USORC.072615.R12","Kasich","3","And who would be your second choice (for the Republican presidential nomination in 2016)?...Jeb Bush, Ben Carson, Chris Christie, Ted Cruz, Carly Fiorina, Lindsey Graham, Mike Huckabee, Bobby Jindal, John Kasich, George Pataki, Rand Paul, Rick Perry, Marco Rubio, Rick Santorum, Donald Trump, Scott Walker, Jim Gilmore","* = less than .5%.","Asked of Republicans and Republican-leaning Independents","07/26/2015","ORC International","Cable News Network","CNN/ORC International Poll","07/22/2015","07/25/2015","Y","national adult","1017","telephone","The sample included 615 interviews among landline respondents and 402 interviews among cell phone respondents" 
"USORC.072615.R12","Perry","3","And who would be your second choice (for the Republican presidential nomination in 2016)?...Jeb Bush, Ben Carson, Chris Christie, Ted Cruz, Carly Fiorina, Lindsey Graham, Mike Huckabee, Bobby Jindal, John Kasich, George Pataki, Rand Paul, Rick Perry, Marco Rubio, Rick Santorum, Donald Trump, Scott Walker, Jim Gilmore","* = less than .5%.","Asked of Republicans and Republican-leaning Independents","07/26/2015","ORC International","Cable News Network","CNN/ORC International Poll","07/22/2015","07/25/2015","Y","national adult","1017","telephone","The sample included 615 interviews among landline respondents and 402 interviews among cell phone respondents" 
"USORC.072615.R12","Graham","*","And who would be your second choice (for the Republican presidential nomination in 2016)?...Jeb Bush, Ben Carson, Chris Christie, Ted Cruz, Carly Fiorina, Lindsey Graham, Mike Huckabee, Bobby Jindal, John Kasich, George Pataki, Rand Paul, Rick Perry, Marco Rubio, Rick Santorum, Donald Trump, Scott Walker, Jim Gilmore","* = less than .5%.","Asked of Republicans and Republican-leaning Independents","07/26/2015","ORC International","Cable News Network","CNN/ORC International Poll","07/22/2015","07/25/2015","Y","national adult","1017","telephone","The sample included 615 interviews among landline respondents and 402 interviews among cell phone respondents" 
"USORC.072615.R12","Jindal","2","And who would be your second choice (for the Republican presidential nomination in 2016)?...Jeb Bush, Ben Carson, Chris Christie, Ted Cruz, Carly Fiorina, Lindsey Graham, Mike Huckabee, Bobby Jindal, John Kasich, George Pataki, Rand Paul, Rick Perry, Marco Rubio, Rick Santorum, Donald Trump, Scott Walker, Jim Gilmore","* = less than .5%.","Asked of Republicans and Republican-leaning Independents","07/26/2015","ORC International","Cable News Network","CNN/ORC International Poll","07/22/2015","07/25/2015","Y","national adult","1017","telephone","The sample included 615 interviews among landline respondents and 402 interviews among cell phone respondents" 
"USORC.072615.R12","Pataki","1","And who would be your second choice (for the Republican presidential nomination in 2016)?...Jeb Bush, Ben Carson, Chris Christie, Ted Cruz, Carly Fiorina, Lindsey Graham, Mike Huckabee, Bobby Jindal, John Kasich, George Pataki, Rand Paul, Rick Perry, Marco Rubio, Rick Santorum, Donald Trump, Scott Walker, Jim Gilmore","* = less than .5%.","Asked of Republicans and Republican-leaning Independents","07/26/2015","ORC International","Cable News Network","CNN/ORC International Poll","07/22/2015","07/25/2015","Y","national adult","1017","telephone","The sample included 615 interviews among landline respondents and 402 interviews among cell phone respondents" 
"USORC.072615.R12","Fiorina","4","And who would be your second choice (for the Republican presidential nomination in 2016)?...Jeb Bush, Ben Carson, Chris Christie, Ted Cruz, Carly Fiorina, Lindsey Graham, Mike Huckabee, Bobby Jindal, John Kasich, George Pataki, Rand Paul, Rick Perry, Marco Rubio, Rick Santorum, Donald Trump, Scott Walker, Jim Gilmore","* = less than .5%.","Asked of Republicans and Republican-leaning Independents","07/26/2015","ORC International","Cable News Network","CNN/ORC International Poll","07/22/2015","07/25/2015","Y","national adult","1017","telephone","The sample included 615 interviews among landline respondents and 402 interviews among cell phone respondents" 
"USORC.072615.R12","Santorum","1","And who would be your second choice (for the Republican presidential nomination in 2016)?...Jeb Bush, Ben Carson, Chris Christie, Ted Cruz, Carly Fiorina, Lindsey Graham, Mike Huckabee, Bobby Jindal, John Kasich, George Pataki, Rand Paul, Rick Perry, Marco Rubio, Rick Santorum, Donald Trump, Scott Walker, Jim Gilmore","* = less than .5%.","Asked of Republicans and Republican-leaning Independents","07/26/2015","ORC International","Cable News Network","CNN/ORC International Poll","07/22/2015","07/25/2015","Y","national adult","1017","telephone","The sample included 615 interviews among landline respondents and 402 interviews among cell phone respondents" 
"USORC.072615.R12","Gilmore","*","And who would be your second choice (for the Republican presidential nomination in 2016)?...Jeb Bush, Ben Carson, Chris Christie, Ted Cruz, Carly Fiorina, Lindsey Graham, Mike Huckabee, Bobby Jindal, John Kasich, George Pataki, Rand Paul, Rick Perry, Marco Rubio, Rick Santorum, Donald Trump, Scott Walker, Jim Gilmore","* = less than .5%.","Asked of Republicans and Republican-leaning Independents","07/26/2015","ORC International","Cable News Network","CNN/ORC International Poll","07/22/2015","07/25/2015","Y","national adult","1017","telephone","The sample included 615 interviews among landline respondents and 402 interviews among cell phone respondents" 
"USORC.072615.R12","Someone else (Vol.)","3","And who would be your second choice (for the Republican presidential nomination in 2016)?...Jeb Bush, Ben Carson, Chris Christie, Ted Cruz, Carly Fiorina, Lindsey Graham, Mike Huckabee, Bobby Jindal, John Kasich, George Pataki, Rand Paul, Rick Perry, Marco Rubio, Rick Santorum, Donald Trump, Scott Walker, Jim Gilmore","* = less than .5%.","Asked of Republicans and Republican-leaning Independents","07/26/2015","ORC International","Cable News Network","CNN/ORC International Poll","07/22/2015","07/25/2015","Y","national adult","1017","telephone","The sample included 615 interviews among landline respondents and 402 interviews among cell phone respondents" 
"USORC.072615.R12","None/No one","6","And who would be your second choice (for the Republican presidential nomination in 2016)?...Jeb Bush, Ben Carson, Chris Christie, Ted Cruz, Carly Fiorina, Lindsey Graham, Mike Huckabee, Bobby Jindal, John Kasich, George Pataki, Rand Paul, Rick Perry, Marco Rubio, Rick Santorum, Donald Trump, Scott Walker, Jim Gilmore","* = less than .5%.","Asked of Republicans and Republican-leaning Independents","07/26/2015","ORC International","Cable News Network","CNN/ORC International Poll","07/22/2015","07/25/2015","Y","national adult","1017","telephone","The sample included 615 interviews among landline respondents and 402 interviews among cell phone respondents" 
"USORC.072615.R12","No opinion","2","And who would be your second choice (for the Republican presidential nomination in 2016)?...Jeb Bush, Ben Carson, Chris Christie, Ted Cruz, Carly Fiorina, Lindsey Graham, Mike Huckabee, Bobby Jindal, John Kasich, George Pataki, Rand Paul, Rick Perry, Marco Rubio, Rick Santorum, Donald Trump, Scott Walker, Jim Gilmore","* = less than .5%.","Asked of Republicans and Republican-leaning Independents","07/26/2015","ORC International","Cable News Network","CNN/ORC International Poll","07/22/2015","07/25/2015","Y","national adult","1017","telephone","The sample included 615 interviews among landline respondents and 402 interviews among cell phone respondents" 
"USORC.072615.R13","There are one or two candidates you would rather see win the nomination over the others","47","Which best describes how you currently feel about the Republican field of candidates for president (in 2016)?...There are one or two candidates you would rather see win the nomination over the others, you see the field as wide open, and it's too early to say which candidates you might support in the end","* = less than .5%.","Asked of Republicans and Republican-leaning Independents","07/26/2015","ORC International","Cable News Network","CNN/ORC International Poll","07/22/2015","07/25/2015","Y","national adult","1017","telephone","The sample included 615 interviews among landline respondents and 402 interviews among cell phone respondents" 
"USORC.072615.R13","You see the field as wide open, and it's too early to say which candidates you might support in the end","52","Which best describes how you currently feel about the Republican field of candidates for president (in 2016)?...There are one or two candidates you would rather see win the nomination over the others, you see the field as wide open, and it's too early to say which candidates you might support in the end","* = less than .5%.","Asked of Republicans and Republican-leaning Independents","07/26/2015","ORC International","Cable News Network","CNN/ORC International Poll","07/22/2015","07/25/2015","Y","national adult","1017","telephone","The sample included 615 interviews among landline respondents and 402 interviews among cell phone respondents" 
"USORC.072615.R13","Don't care who wins (Vol.)","*","Which best describes how you currently feel about the Republican field of candidates for president (in 2016)?...There are one or two candidates you would rather see win the nomination over the others, you see the field as wide open, and it's too early to say which candidates you might support in the end","* = less than .5%.","Asked of Republicans and Republican-leaning Independents","07/26/2015","ORC International","Cable News Network","CNN/ORC International Poll","07/22/2015","07/25/2015","Y","national adult","1017","telephone","The sample included 615 interviews among landline respondents and 402 interviews among cell phone respondents" 
"USORC.072615.R13","No opinion","1","Which best describes how you currently feel about the Republican field of candidates for president (in 2016)?...There are one or two candidates you would rather see win the nomination over the others, you see the field as wide open, and it's too early to say which candidates you might support in the end","* = less than .5%.","Asked of Republicans and Republican-leaning Independents","07/26/2015","ORC International","Cable News Network","CNN/ORC International Poll","07/22/2015","07/25/2015","Y","national adult","1017","telephone","The sample included 615 interviews among landline respondents and 402 interviews among cell phone respondents" 
"USORC.072615.R14","Very satisfied","24","How satisfied are you with the field of Republican candidates running for President (in 2016)? Are you very satisfied, fairly satisfied, not very satisfied, or not satisfied at all?","","Asked of Republicans and Republican-leaning Independents","07/26/2015","ORC International","Cable News Network","CNN/ORC International Poll","07/22/2015","07/25/2015","Y","national adult","1017","telephone","The sample included 615 interviews among landline respondents and 402 interviews among cell phone respondents" 
"USORC.072615.R14","Fairly satisfied","51","How satisfied are you with the field of Republican candidates running for President (in 2016)? Are you very satisfied, fairly satisfied, not very satisfied, or not satisfied at all?","","Asked of Republicans and Republican-leaning Independents","07/26/2015","ORC International","Cable News Network","CNN/ORC International Poll","07/22/2015","07/25/2015","Y","national adult","1017","telephone","The sample included 615 interviews among landline respondents and 402 interviews among cell phone respondents" 
"USORC.072615.R14","Not very satisfied","18","How satisfied are you with the field of Republican candidates running for President (in 2016)? Are you very satisfied, fairly satisfied, not very satisfied, or not satisfied at all?","","Asked of Republicans and Republican-leaning Independents","07/26/2015","ORC International","Cable News Network","CNN/ORC International Poll","07/22/2015","07/25/2015","Y","national adult","1017","telephone","The sample included 615 interviews among landline respondents and 402 interviews among cell phone respondents" 
"USORC.072615.R14","Not satisfied at all","6","How satisfied are you with the field of Republican candidates running for President (in 2016)? Are you very satisfied, fairly satisfied, not very satisfied, or not satisfied at all?","","Asked of Republicans and Republican-leaning Independents","07/26/2015","ORC International","Cable News Network","CNN/ORC International Poll","07/22/2015","07/25/2015","Y","national adult","1017","telephone","The sample included 615 interviews among landline respondents and 402 interviews among cell phone respondents" 
"USORC.072615.R14","No opinion","1","How satisfied are you with the field of Republican candidates running for President (in 2016)? Are you very satisfied, fairly satisfied, not very satisfied, or not satisfied at all?","","Asked of Republicans and Republican-leaning Independents","07/26/2015","ORC International","Cable News Network","CNN/ORC International Poll","07/22/2015","07/25/2015","Y","national adult","1017","telephone","The sample included 615 interviews among landline respondents and 402 interviews among cell phone respondents" 
"USORC.072615.R15","Trump","18","Other than (insert candidate respondent supports), which (2016) Republican presidential candidate do you most want to see on stage during the upcoming debates?...Jeb Bush, Ben Carson, Chris Christie, Ted Cruz, Carly Fiorina, Lindsey Graham, Mike Huckabee, Bobby Jindal, John Kasich, George Pataki, Rand Paul, Rick Perry, Marco Rubio, Rick Santorum, Donald Trump, Scott Walker, Jim Gilmore","* = less than .5%.","Asked of Republicans and Republican-leaning Independents","07/26/2015","ORC International","Cable News Network","CNN/ORC International Poll","07/22/2015","07/25/2015","Y","national adult","1017","telephone","The sample included 615 interviews among landline respondents and 402 interviews among cell phone respondents" 
"USORC.072615.R15","Bush","13","Other than (insert candidate respondent supports), which (2016) Republican presidential candidate do you most want to see on stage during the upcoming debates?...Jeb Bush, Ben Carson, Chris Christie, Ted Cruz, Carly Fiorina, Lindsey Graham, Mike Huckabee, Bobby Jindal, John Kasich, George Pataki, Rand Paul, Rick Perry, Marco Rubio, Rick Santorum, Donald Trump, Scott Walker, Jim Gilmore","* = less than .5%.","Asked of Republicans and Republican-leaning Independents","07/26/2015","ORC International","Cable News Network","CNN/ORC International Poll","07/22/2015","07/25/2015","Y","national adult","1017","telephone","The sample included 615 interviews among landline respondents and 402 interviews among cell phone respondents" 
"USORC.072615.R15","Walker","8","Other than (insert candidate respondent supports), which (2016) Republican presidential candidate do you most want to see on stage during the upcoming debates?...Jeb Bush, Ben Carson, Chris Christie, Ted Cruz, Carly Fiorina, Lindsey Graham, Mike Huckabee, Bobby Jindal, John Kasich, George Pataki, Rand Paul, Rick Perry, Marco Rubio, Rick Santorum, Donald Trump, Scott Walker, Jim Gilmore","* = less than .5%.","Asked of Republicans and Republican-leaning Independents","07/26/2015","ORC International","Cable News Network","CNN/ORC International Poll","07/22/2015","07/25/2015","Y","national adult","1017","telephone","The sample included 615 interviews among landline respondents and 402 interviews among cell phone respondents" 
"USORC.072615.R15","Cruz","7","Other than (insert candidate respondent supports), which (2016) Republican presidential candidate do you most want to see on stage during the upcoming debates?...Jeb Bush, Ben Carson, Chris Christie, Ted Cruz, Carly Fiorina, Lindsey Graham, Mike Huckabee, Bobby Jindal, John Kasich, George Pataki, Rand Paul, Rick Perry, Marco Rubio, Rick Santorum, Donald Trump, Scott Walker, Jim Gilmore","* = less than .5%.","Asked of Republicans and Republican-leaning Independents","07/26/2015","ORC International","Cable News Network","CNN/ORC International Poll","07/22/2015","07/25/2015","Y","national adult","1017","telephone","The sample included 615 interviews among landline respondents and 402 interviews among cell phone respondents" 
"USORC.072615.R15","Rubio","7","Other than (insert candidate respondent supports), which (2016) Republican presidential candidate do you most want to see on stage during the upcoming debates?...Jeb Bush, Ben Carson, Chris Christie, Ted Cruz, Carly Fiorina, Lindsey Graham, Mike Huckabee, Bobby Jindal, John Kasich, George Pataki, Rand Paul, Rick Perry, Marco Rubio, Rick Santorum, Donald Trump, Scott Walker, Jim Gilmore","* = less than .5%.","Asked of Republicans and Republican-leaning Independents","07/26/2015","ORC International","Cable News Network","CNN/ORC International Poll","07/22/2015","07/25/2015","Y","national adult","1017","telephone","The sample included 615 interviews among landline respondents and 402 interviews among cell phone respondents" 
"USORC.072615.R15","Paul","6","Other than (insert candidate respondent supports), which (2016) Republican presidential candidate do you most want to see on stage during the upcoming debates?...Jeb Bush, Ben Carson, Chris Christie, Ted Cruz, Carly Fiorina, Lindsey Graham, Mike Huckabee, Bobby Jindal, John Kasich, George Pataki, Rand Paul, Rick Perry, Marco Rubio, Rick Santorum, Donald Trump, Scott Walker, Jim Gilmore","* = less than .5%.","Asked of Republicans and Republican-leaning Independents","07/26/2015","ORC International","Cable News Network","CNN/ORC International Poll","07/22/2015","07/25/2015","Y","national adult","1017","telephone","The sample included 615 interviews among landline respondents and 402 interviews among cell phone respondents" 
"USORC.072615.R15","Carson","5","Other than (insert candidate respondent supports), which (2016) Republican presidential candidate do you most want to see on stage during the upcoming debates?...Jeb Bush, Ben Carson, Chris Christie, Ted Cruz, Carly Fiorina, Lindsey Graham, Mike Huckabee, Bobby Jindal, John Kasich, George Pataki, Rand Paul, Rick Perry, Marco Rubio, Rick Santorum, Donald Trump, Scott Walker, Jim Gilmore","* = less than .5%.","Asked of Republicans and Republican-leaning Independents","07/26/2015","ORC International","Cable News Network","CNN/ORC International Poll","07/22/2015","07/25/2015","Y","national adult","1017","telephone","The sample included 615 interviews among landline respondents and 402 interviews among cell phone respondents" 
"USORC.072615.R15","Huckabee","5","Other than (insert candidate respondent supports), which (2016) Republican presidential candidate do you most want to see on stage during the upcoming debates?...Jeb Bush, Ben Carson, Chris Christie, Ted Cruz, Carly Fiorina, Lindsey Graham, Mike Huckabee, Bobby Jindal, John Kasich, George Pataki, Rand Paul, Rick Perry, Marco Rubio, Rick Santorum, Donald Trump, Scott Walker, Jim Gilmore","* = less than .5%.","Asked of Republicans and Republican-leaning Independents","07/26/2015","ORC International","Cable News Network","CNN/ORC International Poll","07/22/2015","07/25/2015","Y","national adult","1017","telephone","The sample included 615 interviews among landline respondents and 402 interviews among cell phone respondents" 
"USORC.072615.R15","Perry","4","Other than (insert candidate respondent supports), which (2016) Republican presidential candidate do you most want to see on stage during the upcoming debates?...Jeb Bush, Ben Carson, Chris Christie, Ted Cruz, Carly Fiorina, Lindsey Graham, Mike Huckabee, Bobby Jindal, John Kasich, George Pataki, Rand Paul, Rick Perry, Marco Rubio, Rick Santorum, Donald Trump, Scott Walker, Jim Gilmore","* = less than .5%.","Asked of Republicans and Republican-leaning Independents","07/26/2015","ORC International","Cable News Network","CNN/ORC International Poll","07/22/2015","07/25/2015","Y","national adult","1017","telephone","The sample included 615 interviews among landline respondents and 402 interviews among cell phone respondents" 
"USORC.072615.R15","Christie","3","Other than (insert candidate respondent supports), which (2016) Republican presidential candidate do you most want to see on stage during the upcoming debates?...Jeb Bush, Ben Carson, Chris Christie, Ted Cruz, Carly Fiorina, Lindsey Graham, Mike Huckabee, Bobby Jindal, John Kasich, George Pataki, Rand Paul, Rick Perry, Marco Rubio, Rick Santorum, Donald Trump, Scott Walker, Jim Gilmore","* = less than .5%.","Asked of Republicans and Republican-leaning Independents","07/26/2015","ORC International","Cable News Network","CNN/ORC International Poll","07/22/2015","07/25/2015","Y","national adult","1017","telephone","The sample included 615 interviews among landline respondents and 402 interviews among cell phone respondents" 
"USORC.072615.R15","Kasich","3","Other than (insert candidate respondent supports), which (2016) Republican presidential candidate do you most want to see on stage during the upcoming debates?...Jeb Bush, Ben Carson, Chris Christie, Ted Cruz, Carly Fiorina, Lindsey Graham, Mike Huckabee, Bobby Jindal, John Kasich, George Pataki, Rand Paul, Rick Perry, Marco Rubio, Rick Santorum, Donald Trump, Scott Walker, Jim Gilmore","* = less than .5%.","Asked of Republicans and Republican-leaning Independents","07/26/2015","ORC International","Cable News Network","CNN/ORC International Poll","07/22/2015","07/25/2015","Y","national adult","1017","telephone","The sample included 615 interviews among landline respondents and 402 interviews among cell phone respondents" 
"USORC.072615.R15","Fiorina","2","Other than (insert candidate respondent supports), which (2016) Republican presidential candidate do you most want to see on stage during the upcoming debates?...Jeb Bush, Ben Carson, Chris Christie, Ted Cruz, Carly Fiorina, Lindsey Graham, Mike Huckabee, Bobby Jindal, John Kasich, George Pataki, Rand Paul, Rick Perry, Marco Rubio, Rick Santorum, Donald Trump, Scott Walker, Jim Gilmore","* = less than .5%.","Asked of Republicans and Republican-leaning Independents","07/26/2015","ORC International","Cable News Network","CNN/ORC International Poll","07/22/2015","07/25/2015","Y","national adult","1017","telephone","The sample included 615 interviews among landline respondents and 402 interviews among cell phone respondents" 
"USORC.072615.R15","Graham","2","Other than (insert candidate respondent supports), which (2016) Republican presidential candidate do you most want to see on stage during the upcoming debates?...Jeb Bush, Ben Carson, Chris Christie, Ted Cruz, Carly Fiorina, Lindsey Graham, Mike Huckabee, Bobby Jindal, John Kasich, George Pataki, Rand Paul, Rick Perry, Marco Rubio, Rick Santorum, Donald Trump, Scott Walker, Jim Gilmore","* = less than .5%.","Asked of Republicans and Republican-leaning Independents","07/26/2015","ORC International","Cable News Network","CNN/ORC International Poll","07/22/2015","07/25/2015","Y","national adult","1017","telephone","The sample included 615 interviews among landline respondents and 402 interviews among cell phone respondents" 
"USORC.072615.R15","Jindal","2","Other than (insert candidate respondent supports), which (2016) Republican presidential candidate do you most want to see on stage during the upcoming debates?...Jeb Bush, Ben Carson, Chris Christie, Ted Cruz, Carly Fiorina, Lindsey Graham, Mike Huckabee, Bobby Jindal, John Kasich, George Pataki, Rand Paul, Rick Perry, Marco Rubio, Rick Santorum, Donald Trump, Scott Walker, Jim Gilmore","* = less than .5%.","Asked of Republicans and Republican-leaning Independents","07/26/2015","ORC International","Cable News Network","CNN/ORC International Poll","07/22/2015","07/25/2015","Y","national adult","1017","telephone","The sample included 615 interviews among landline respondents and 402 interviews among cell phone respondents" 
"USORC.072615.R15","Santorum","2","Other than (insert candidate respondent supports), which (2016) Republican presidential candidate do you most want to see on stage during the upcoming debates?...Jeb Bush, Ben Carson, Chris Christie, Ted Cruz, Carly Fiorina, Lindsey Graham, Mike Huckabee, Bobby Jindal, John Kasich, George Pataki, Rand Paul, Rick Perry, Marco Rubio, Rick Santorum, Donald Trump, Scott Walker, Jim Gilmore","* = less than .5%.","Asked of Republicans and Republican-leaning Independents","07/26/2015","ORC International","Cable News Network","CNN/ORC International Poll","07/22/2015","07/25/2015","Y","national adult","1017","telephone","The sample included 615 interviews among landline respondents and 402 interviews among cell phone respondents" 
"USORC.072615.R15","Pataki","*","Other than (insert candidate respondent supports), which (2016) Republican presidential candidate do you most want to see on stage during the upcoming debates?...Jeb Bush, Ben Carson, Chris Christie, Ted Cruz, Carly Fiorina, Lindsey Graham, Mike Huckabee, Bobby Jindal, John Kasich, George Pataki, Rand Paul, Rick Perry, Marco Rubio, Rick Santorum, Donald Trump, Scott Walker, Jim Gilmore","* = less than .5%.","Asked of Republicans and Republican-leaning Independents","07/26/2015","ORC International","Cable News Network","CNN/ORC International Poll","07/22/2015","07/25/2015","Y","national adult","1017","telephone","The sample included 615 interviews among landline respondents and 402 interviews among cell phone respondents" 
"USORC.072615.R15","Gilmore","*","Other than (insert candidate respondent supports), which (2016) Republican presidential candidate do you most want to see on stage during the upcoming debates?...Jeb Bush, Ben Carson, Chris Christie, Ted Cruz, Carly Fiorina, Lindsey Graham, Mike Huckabee, Bobby Jindal, John Kasich, George Pataki, Rand Paul, Rick Perry, Marco Rubio, Rick Santorum, Donald Trump, Scott Walker, Jim Gilmore","* = less than .5%.","Asked of Republicans and Republican-leaning Independents","07/26/2015","ORC International","Cable News Network","CNN/ORC International Poll","07/22/2015","07/25/2015","Y","national adult","1017","telephone","The sample included 615 interviews among landline respondents and 402 interviews among cell phone respondents" 
"USORC.072615.R15","Someone else (Vol.)","1","Other than (insert candidate respondent supports), which (2016) Republican presidential candidate do you most want to see on stage during the upcoming debates?...Jeb Bush, Ben Carson, Chris Christie, Ted Cruz, Carly Fiorina, Lindsey Graham, Mike Huckabee, Bobby Jindal, John Kasich, George Pataki, Rand Paul, Rick Perry, Marco Rubio, Rick Santorum, Donald Trump, Scott Walker, Jim Gilmore","* = less than .5%.","Asked of Republicans and Republican-leaning Independents","07/26/2015","ORC International","Cable News Network","CNN/ORC International Poll","07/22/2015","07/25/2015","Y","national adult","1017","telephone","The sample included 615 interviews among landline respondents and 402 interviews among cell phone respondents" 
